def	fit	ion	x0	tag	sumFormula	x_Lo	x_Hi	d2_Ctr	d2_Lo	d2_Hi	d1_Ctr	d1_Lo	d1_Hi	d0_Ctr	d0_Lo	d0_Hi	calFac	calUnit	charge	ionizFrac	fragOf	isotopeOf	comments	standards	families	baseline	intCalIn
1	1	(NH4)H3N	35.060923		H7N2	35.0567	35.0652		0.00																		
1	1	(NH4)H2O	36.044939		H6NO	36.0406	36.0493		0.00																		
1	1	(H2O)(H3O)	37.028954		H5O2	37.0245	37.0333		0.00																		
1	1	(NH4)C2H2	44.050024		C2H6N	44.0452	44.0549		0.00																		
1	1	(NH4)CH3N	47.060923		CH7N2	47.0559	47.0660		0.00																		
1	1	(NH4)CH2O	48.044939		CH6NO	48.0398	48.0500		0.00																		
1	1	(NH4)H2ON	50.048013		H6N2O	50.0427	50.0532		0.00																		
1	1	(NH4)CH4O	50.060589		CH8NO	50.0553	50.0658		0.00																		
1	1	(NH4)H4N2	50.071822		H8N3	50.0666	50.0771		0.00																		
1	1	(NH4)H3NO	51.055838		H7N2O	51.0505	51.0612		0.00																		
1	1	(NH4)H2O2	52.039853		H6NO2	52.0345	52.0453		0.00																		
1	1	(NH4)H6N2	52.087472		H10N3	52.0821	52.0929		0.00																		
1	1	(NH4)H2OH3N	53.071488		H9N2O	53.0660	53.0769		0.00																		
1	1	(H2O)2(NH4)	54.055503		H8NO2	54.0500	54.0610		0.00																		
1	1	(H2O)2H3O	55.039519		H7O3	55.0340	55.0451		0.00																		
1	1	(NH4)C3H2	56.050024		C3H6N	56.0444	56.0557		0.00																		
1	1	(NH4)C3H4	58.065674		C3H8N	58.0599	58.0715		0.00																		
1	1	(NH4)C2H3N	59.060923		C2H7N2	59.0551	59.0668		0.00																		
1	1	(NH4)CH2N2	60.056172		CH6N3	60.0502	60.0621		0.00																		
1	1	(NH4)C2H3O	61.052764		C2H7NO	61.0468	61.0588		0.00																		
1	1	(H2O)(NH4)C2H2	62.060589		C2H8NO	62.0546	62.0666		0.00																		
1	1	(H2O)(NH4)CHN	63.055838		CH7N2O	63.0497	63.0620		0.00																		
1	1	(H2O)2C2H5	65.060255		C2H9O2	65.0540	65.0665		0.00																		
1	1	(NH3)(NH4)CH2O+	65.070939		CH9N2O	65.0647	65.0771		0.00																		
1	1	H4NO3	66.019118		H4NO3	66.0128	66.0254		0.00																		
1	1	(H2O)(NH4)CH2O	66.055503		CH8NO2	66.0492	66.0618		0.00																		
1	1	(H2O)(NH4)HNO	67.050752		H7N2O2	67.0444	67.0571		0.00																		
1	1	(H2O)(NH4)H3N2	67.074562		H9N3O	67.0682	67.0809		0.00																		
1	1	(H2O)2(NH4)N	68.058577		H8N2O2	68.0521	68.0650		0.00																		
1	1	(H2O)2(NH4)HN	69.066403		H9N2O2	69.0599	69.0729		0.00																		
1	1	(NH4)C3O	70.029289		C3H4NO	70.0228	70.0359		0.00																		
1	1	(H2O)2(NH4)O	70.050418		H8NO3	70.0439	70.0570		0.00																		
1	1	(NH4)C4H4	70.065674		C4H8N	70.0591	70.0722		0.00																		
1	1	(H2O)(NH4)H6N2	70.098037		H12N3O	70.0915	70.1047		0.00																		
1	1	(NH4)C3H3N+	71.060375		C3H7N2	71.0537	71.0670												1								
1	1	(H2O)2(NH4)H3N	71.082053		H11N2O2	71.0754	71.0886		0.00																		
1	1	(NH4)C3H2O	72.044939		C3H6NO	72.0382	72.0516		0.00																		
1	1	(H2O)(NH4)H4O2	72.066068		H10NO3	72.0593	72.0727		0.00																		
1	1	(NH4)C3H5N	73.076573		C3H9N2	73.0698	73.0833		0.00																		
1	1	(NH4)C3H4O	74.060589		C3H8NO	74.0537	74.0674		0.00																		
1	1	(NH4)C2H3NO	75.055838		C2H7N2O	75.0489	75.0627		0.00																		
1	1	(H2O)(NH4)C3H4	76.076239		C3H10NO	76.0693	76.0832		0.00																		
1	1	(H2O)(NH4)C2H3N	77.071488		C2H9N2O	77.0644	77.0785		0.00																		
1	1	(NH4)C2H4O2	78.055503		C2H8NO2	78.0484	78.0625		0.00																		
1	1	(H2O)(NH4)CH2N2	78.066737		CH8N3O	78.0596	78.0738		0.00																		
1	1	(NH4)CH3NO2	79.050752		CH7N2O2	79.0436	79.0579		0.00																		
1	1	(NH4)CH2O3	80.034768		CH6NO3	80.0275	80.0420		0.00																		
1	1	(NH4)C2H6O2	80.071154		C2H10NO2	80.0639	80.0783		0.00																		
1	1	(H2O)(NH4)CH4N2	80.082387		CH10N3O	80.0751	80.0896		0.00																		
1	1	(NH3)(NH4)CH2O2+	81.065854		CH9N2O2	81.0586	81.0731		0.00																		
1	1	(H2O)(NH4)CH2O2	82.050418		CH8NO3	82.0431	82.0578		0.00																		
1	1	(H2O)2C2H6O	82.062994		C2H10O3	82.0557	82.0704		0.00																		
1	1	(NH4)CH6NO2	82.074228		CH10N2O2	82.0669	82.0816		0.00																		
1	1	(H2O)(NH4)C2H6O	82.086804		C2H12NO2	82.0795	82.0942		0.00																		
1	1	(H2O)3CHO	83.034434		CH7O4	83.0271	83.0419		0.00																		
1	1	C5H7O	83.049690		C5H7O	83.0422	83.0571		0.00																		
1	1	(H2O)3C2H5	83.070819		C2H11O3	83.0634	83.0783		0.00																		
1	1	C6H11	83.086075		C6H11	83.0787	83.0935		0.00																		
1	1	(NH4)C4H2O	84.044939		C4H6NO	84.0375	84.0525		0.00																		
1	1	C5H8O	84.057515		C5H8O	84.0500	84.0650		0.00																		
1	1	(NH4)C5H6	84.081324		C5H10N	84.0738	84.0888		0.00																		
1	1	C5H9O	85.065340		C5H9O	85.0578	85.0729		0.00																		
1	1	(NH3)(NH4)C4H2	85.076573		C4H9N2	85.0690	85.0841		0.00																		
1	1	(NH4)C4H4O	86.060589		C4H8NO	86.0530	86.0682		0.00																		
1	1	(H2O)C5H8	86.073165		C5H10O	86.0656	86.0808		0.00																		
1	1	(NH4)C5H8	86.096974		C5H12N	86.0894	86.1046		0.00																		
1	1	(NH3)(NH4)C3O	87.055838		C3H7N2O	87.0481	87.0635		0.00																		
1	1	(NH3)(NH4)C4H4	87.092223		C4H11N2	87.0846	87.1000		0.00																		
1	1	(NH4)C4H6O+	88.075690		C4H10NO	88.0679	88.0834												1								
1	1	(NH3)(NH4)C3H2O	89.071488		C3H9N2O	89.0637	89.0793		0.00																		
1	1	(NH4)C3H4O2	90.055503		C3H8NO2	90.0476	90.0634		0.00																		
1	1	(NH4)C4H8O+	90.091340		C4H12NO	90.0835	90.0992												1								
1	1	(NH3)(NH4)C2O2	91.050752		C2H7N2O2	91.0428	91.0587		0.00																		
1	1	(NH4)C3H6O2	92.071154		C3H10NO2	92.0631	92.0792		0.00																		
1	1	(NH4)C4H10O	92.107539		C4H14NO	92.0994	92.1155		0.00																		
1	1	(NH3)(NH4)C2H2O2	93.066403		C2H9N2O2	93.0583	93.0745		0.00																		
1	1	(NH3)(NH4)C3H6O	93.102788		C3H13N2O	93.0947	93.1109		0.00																		
1	1	(NH4)C2H4O3	94.050418		C2H8NO3	94.0423	94.0586		0.00																		
1	1	(NH4)C3H8O2	94.086804		C3H12NO2	94.0786	94.0949		0.00																		
1	1	(NH3)(NH4)CO3	95.045667		CH7N2O3	95.0375	95.0539		0.00																		
1	1	(H2O)(NH4)C2H4O2	96.066068		C2H10NO3	96.0578	96.0743		0.00																		
1	1	(H2O)2C3H8O	96.078644		C3H12O3	96.0703	96.0869		0.00																		
1	1	C5H5O2	97.028954		C5H5O2	97.0206	97.0373		0.00																		
1	1	(NH3)(NH4)CH2O3	97.061317		CH9N2O3	97.0530	97.0697		0.00																		
1	1	(NH4)C5H4O	98.060589		C5H8NO	98.0522	98.0690		0.00																		
1	1	(NH4)C6H8	98.096974		C6H12N	98.0886	98.1054		0.00																		
1	1	C5H7O2	99.044604		C5H7O2	99.0361	99.0531		0.00																		
1	1	(NH3)(NH4)C4O	99.055838		C4H7N2O	99.0473	99.0642		0.00																		
1	1	(NH4)C5H5O	99.068414		C5H9NO	99.0599	99.0769		0.00																		
1	1	C6H11O	99.080990		C6H11O	99.0725	99.0895		0.00																		
1	1	(NH4)C4H2O2	100.039853		C4H6NO2	100.0313	100.0484		0.00																		
1	1	(NH4)C5H6O	100.076239		C5H10NO	100.0677	100.0848		0.00																		
1	1	(H2O)C5H7O	101.060255		C5H9O2	101.0517	101.0689		0.00																		
1	1	(NH3)(NH4)C4H2O+	101.070939		C4H9N2O	101.0623	101.0795		0.00																		
1	1	(NH4)C5H7O	101.084064		C5H11NO	101.0755	101.0927		0.00																		
1	1	(NH3)(NH4)C5H6	101.107873		C5H13N2	101.0993	101.1165		0.00																		
1	1	(NH4)C4H4O2	102.055503		C4H8NO2	102.0469	102.0642		0.00																		
1	1	(NH4)C5H8O	102.091889		C5H12NO	102.0832	102.1005		0.00																		
1	1	(NH3)(NH4)C3O2	103.050752		C3H7N2O2	103.0420	103.0595		0.00																		
1	1	(NH3)(NH4)C4H4O	103.087138		C4H11N2O	103.0784	103.0959		0.00																		
1	1	(H2O)C4H6O2	104.047344		C4H8O3	104.0386	104.0561		0.00																		
1	1	(NH4)C4H6O2	104.071154		C4H10NO2	104.0623	104.0800		0.00																		
1	1	(NH4)C5H10O	104.107539		C5H14NO	104.0987	104.1163		0.00																		
1	1	(NH3)(NH4)C3H2O2	105.066403		C3H9N2O2	105.0576	105.0753		0.00																		
1	1	(NH3)(NH4)C4H6O	105.102788		C4H13N2O	105.0940	105.1117		0.00																		
1	1	(NH4)C3H4O3	106.050418		C3H8NO3	106.0415	106.0594		0.00																		
1	1	(H2O)C4H8O2	106.062994		C4H10O3	106.0541	106.0719		0.00																		
1	1	(NH3)(NH4)C2O3	107.045667		C2H7N2O3	107.0366	107.0547		0.00																		
1	1	(NH4)C3H6O3	108.066068		C3H10NO3	108.0570	108.0751		0.00																		
1	1	(NH4)C4H10O2	108.102454		C4H14NO2	108.0934	108.1116		0.00																		
1	1	C3H9O4+	109.049535		C3H9O4	109.0405	109.0587		0.00																		
1	1	(NH3)(NH4)C2H2O3+	109.060769		C2H9N2O3	109.0516	109.0699		0.00																		
1	1	C8H13	109.101725		C8H13	109.0926	109.1108		0.00																		
1	1	C6H6O2	110.036779		C6H6O2	110.0276	110.0460		0.00																		
1	1	(NH4)C2H4O4	110.045333		C2H8NO4	110.0361	110.0545		0.00																		
1	1	(NH4)C3H8OS	110.063960		C3H12NSO	110.0547	110.0731		0.00																		
1	1	(NH4)C3H8O3	110.081718		C3H12NO3	110.0725	110.0909		0.00																		
1	1	C3FH8O3	111.045747		C3H8FO3	111.0364	111.0550		0.00																		
1	1	(H2O)2C3H7O2	111.065734		C3H11O4	111.0565	111.0750		0.00																		
1	1	(NH3)(NH4)C2H4O3	111.076967		C2H11N2O3	111.0677	111.0863		0.00																		
1	1	(H2O)C2H6O4	112.037173		C2H8O5	112.0278	112.0465		0.00																		
1	1	(NH4)C2H6O4	112.060983		C2H10NO4	112.0516	112.0703		0.00																		
1	1	(H2O)2C3H8O2	112.073559		C3H12O4	112.0642	112.0829		0.00																		
1	1	(NH3)(NH4)CH2O4	113.056232		CH9N2O4	113.0468	113.0656		0.00																		
1	1	C6H9O2+	113.059706		C6H9O2	113.0503	113.0691		0.00																		
1	1	(NH3)(NH4)C5H2O+	113.070939		C5H9N2O	113.0616	113.0804		0.00																		
1	1	C7H13O	113.096640		C7H13O	113.0873	113.1061		0.00																		
1	1	(NH4)C5H4O2	114.055503		C5H8NO2	114.0460	114.0649		0.00																		
1	1	(NH4)C6H8O	114.091889		C6H12NO	114.0824	114.1014		0.00																		
1	1	C5H7O3	115.039519		C5H7O3	115.0299	115.0490		0.00																		
1	1	(NH3)(NH4)C4O2	115.050752		C4H7N2O2	115.0412	115.0603		0.00																		
1	1	(NH4)C5H5O2	115.063329		C5H9NO2	115.0538	115.0729		0.00																		
1	1	C6H11O2	115.075905		C6H11O2	115.0664	115.0854		0.00																		
1	1	(NH3)(NH4)C5H4O	115.087138		C5H11N2O	115.0776	115.0966		0.00																		
1	1	(NH4)C4H2O3	116.034768		C4H6NO3	116.0251	116.0443		0.00																		
1	1	C5H8O3	116.047344		C5H8O3	116.0378	116.0570		0.00																		
1	1	(NH4)C5H6O2	116.071154		C5H10NO2	116.0615	116.0807		0.00																		
1	1	(NH4)C6H10O	116.107539		C6H14NO	116.0979	116.1171		0.00																		
1	1	C5H9O3	117.055169		C5H9O3	117.0455	117.0648		0.00																		
1	1	(NH3)(NH4)C4H2O2	117.066403		C4H9N2O2	117.0568	117.0761		0.00																		
1	1	(NH4)C4H4O3	118.050418		C4H8NO3	118.0407	118.0602		0.00																		
1	1	(NH4)C5H8O2	118.086804		C5H12NO2	118.0771	118.0965		0.00																		
1	1	(NH4)C6H12O	118.123189		C6H16NO	118.1135	118.1329		0.00																		
1	1	(NH3)(NH4)C3O3	119.045667		C3H7N2O3	119.0359	119.0555		0.00																		
1	1	C9H11	119.086075		C9H11	119.0763	119.0959		0.00																		
1	1	(NH4)C4H6O3	120.066068		C4H10NO3	120.0562	120.0759		0.00																		
1	1	(NH4)C5H10O2	120.102454		C5H14NO2	120.0926	120.1123		0.00																		
1	1	(NH3)(NH4)C3H2O3	121.061317		C3H9N2O3	121.0514	121.0712		0.00																		
1	1	(NH3)(NH4)C4H6O2	121.097703		C4H13N2O2	121.0878	121.1077		0.00																		
1	1	(NH4)C3H4O4	122.045333		C3H8NO4	122.0353	122.0553		0.00																		
1	1	C4H10O4	122.057909		C4H10O4	122.0479	122.0679		0.00																		
1	1	(NH4)C4H8O3	122.081718		C4H12NO3	122.0717	122.0917		0.00																		
1	1	(NH3)(NH4)C2O4	123.040582		C2H7N2O4	123.0305	123.0506		0.00																		
1	1	(NH3)(NH4)C3H4O3	123.076967		C3H11N2O3	123.0669	123.0870		0.00																		
1	1	(NH4)C4H9O3	123.089543		C4H13NO3	123.0794	123.0996		0.00																		
1	1	C9H15	123.117375		C9H15	123.1073	123.1275		0.00																		
1	1	(NH3)(NH4)C2H3NO3+	124.071668		C2H10N3O3	124.0616	124.0818		0.00																		
1	1	(NH3)(NH4)C2H2O4	125.056232		C2H9N2O4	125.0460	125.0664		0.00																		
1	1	(NH4)C6H4O2	126.055503		C6H8NO2	126.0452	126.0657		0.00																		
1	1	(NH4)C7H8O	126.091889		C7H12NO	126.0816	126.1021		0.00																		
1	1	C6H7O3	127.039519		C6H7O3	127.0292	127.0498		0.00																		
1	1	(NH4)C6H5O2	127.063329		C6H9NO2	127.0530	127.0736		0.00																		
1	1	C8H15O	127.112290		C8H15O	127.1019	127.1226		0.00																		
1	1	C6H8O3	128.047344		C6H8O3	128.0369	128.0577		0.00																		
1	1	C10H8	128.062600		C10H8	128.0522	128.0730		0.00																		
1	1	(NH4)C6H6O2	128.071154		C6H10NO2	128.0608	128.0816		0.00																		
1	1	(NH4)C7H10O	128.107539		C7H14NO	128.0971	128.1179		0.00																		
1	1	(NH4)C5H3O3	129.042593		C5H7NO3	129.0322	129.0531		0.00																		
1	1	C6H9O3	129.055169		C6H9O3	129.0447	129.0656		0.00																		
1	1	C10H9	129.070425		C10H9	129.0600	129.0809		0.00																		
1	1	(NH3)(NH4)C2H6O4+	129.086983		C2H13N2O4	129.0765	129.0974		0.00																		
1	1	(NH4)C5H4O3	130.050418		C5H8NO3	130.0399	130.0609		0.00																		
1	1	(NH4)C6H8O2	130.086804		C6H12NO2	130.0763	130.0974		0.00																		
1	1	(NH4)C7H12O	130.123189		C7H16NO	130.1127	130.1337		0.00																		
1	1	(NH3)(NH4)C4O3	131.045667		C4H7N2O3	131.0350	131.0562		0.00																		
1	1	(NH4)C5H5O3	131.058243		C5H9NO3	131.0477	131.0689		0.00																		
1	1	(NH3)(NH4)C5H4O2	131.082053		C5H11N2O2	131.0714	131.0926		0.00																		
1	1	C7H15O2	131.107205		C7H15O2	131.0966	131.1178		0.00																		
1	1	(NH3)(NH4)C6H8O	131.118438		C6H15N2O	131.1079	131.1291		0.00																		
1	1	C3H6N3O3	132.040916		C3H6N3O3	132.0302	132.0515		0.00																		
1	1	(NH4)C5H6O3	132.066068		C5H10NO3	132.0554	132.0767		0.00																		
1	1	(NH4)C6H10O2	132.102454		C6H14NO2	132.0918	132.1131		0.00																		
1	1	(NH3)(NH4)C4H2O3	133.061317		C4H9N2O3	133.0506	133.0720		0.00																		
1	1	(NH3)(NH4)C5H6O2	133.097703		C5H13N2O2	133.0870	133.1084		0.00																		
1	1	(NH4)C4H4O4	134.045333		C4H8NO4	134.0345	134.0561		0.00																		
1	1	C5H10O4	134.057909		C5H10O4	134.0472	134.0687		0.00																		
1	1	(NH4)C5H8O3	134.081718		C5H12NO3	134.0709	134.0925		0.00																		
1	1	(NH3)(NH4)C3O4	135.040582		C3H7N2O4	135.0297	135.0514		0.00																		
1	1	(NH3)(NH4)C4H4O3+	135.076419		C4H11N2O3	135.0656	135.0873		0.00																		
1	1	C9H11O+	135.080441		C9H11O	135.0696	135.0913		0.00																		
1	1	(NH3)(NH4)C8H4+	135.091675		C8H11N2	135.0809	135.1025		0.00																		
1	1	C10H15	135.117375		C10H15	135.1065	135.1282		0.00																		
1	1	C8H8O2	136.052429		C8H8O2	136.0414	136.0632		0.00																		
1	1	(NH4)C4H6O4	136.060983		C4H10NO4	136.0500	136.0719		0.00																		
1	1	(NH3)2(NH4)C3O3	136.072216		C3H10N3O3	136.0613	136.0832		0.00																		
1	1	(NH4)C5H10O3	136.097368		C5H14NO3	136.0865	136.1083		0.00																		
1	1	(NH3)(NH4)C5H9O2	136.121178		C5H16N2O2	136.1103	136.1321		0.00																		
1	1	(NH3)(NH4)C3H2O4	137.056232		C3H9N2O4	137.0452	137.0672		0.00																		
1	1	C9H13O	137.096640		C9H13O	137.0857	137.1076		0.00																		
1	1	C10H17	137.133026		C10H17	137.1221	137.1440		0.00																		
1	1	(NH4)C3H4O5	138.040247		C3H8NO5	138.0292	138.0513		0.00																		
1	1	(NH4)C7H4O2	138.055503		C7H8NO2	138.0445	138.0666		0.00																		
1	1	(NH4)C4H8O4	138.076633		C4H12NO4	138.0656	138.0877		0.00																		
1	1	(NH4)C8H8O	138.091889		C8H12NO	138.0808	138.1029		0.00																		
1	1	(NH4)C7H5O2	139.063329		C7H9NO2	139.0522	139.0744		0.00																		
1	1	(NH3)(NH4)C3H4O4	139.071882		C3H11N2O4	139.0607	139.0830		0.00																																		
1	1	C9H15O	139.112290		C9H15O	139.1012	139.1234		0.00																		
1	1	(NH4)C6H2O3	140.034768		C6H6NO3	140.0235	140.0459		0.00																		
1	1	(NH4)C3H6O5	140.055897		C3H10NO5	140.0448	140.0671		0.00																		
1	1	(H2O)C4H10O4	140.068473		C4H12O5	140.0573	140.0797		0.00																		
1	1	C8H12O2	140.083730		C8H12O2	140.0725	140.0949		0.00																		
1	1	(NH3)(NH4)C7H5O	140.094963		C7H12N2O	140.0838	140.1062		0.00																		
1	1	(NH4)C8H10O	140.107539		C8H14NO	140.0963	140.1187		0.00																		
1	1	C3H9O6+	141.039364		C3H9O6	141.0283	141.0507		0.00																		
1	1	C7H9O3	141.055169		C7H9O3	141.0439	141.0663		0.00																		
1	1	(NH3)(NH4)C6H2O2	141.066403		C6H9N2O2	141.0552	141.0777		0.00																		
1	1	(H2O)C4H11O4+	141.075750		C4H13O5	141.0646	141.0870		0.00																		
1	1	C8H13O2	141.091555		C8H13O2	141.0803	141.1028		0.00																		
1	1	C9H17O	141.127940		C9H17O	141.1168	141.1392		0.00																		
1	1	(NH4)C6H4O3	142.050418		C6H8NO3	142.0391	142.0617		0.00																		
1	1	(NH4)C7H8O2	142.086804		C7H12NO2	142.0755	142.0981		0.00																		
1	1	(NH4)C8H12O	142.123189		C8H16NO	142.1119	142.1346		0.00																		
1	1	(NH3)(NH4)C5O3	143.045667		C5H7N2O3	143.0342	143.0570		0.00																		
1	1	(H2O)C3H9O5+	143.055014		C3H11O6	143.0436	143.0664		0.00																		
1	1	(NH3)(NH4)C2H4O5+	143.066248		C2H11N2O5	143.0549	143.0776		0.00																		
1	1	(NH3)(NH4)C6H4O2+	143.081504		C6H11N2O2	143.0701	143.0929		0.00																		
1	1	C8H15O2	143.107205		C8H15O2	143.0958	143.1186		0.00																		
1	1	C10H8O	144.057515		C10H8O	144.0461	144.0689		0.00																		
1	1	(NH4)C6H6O3	144.066068		C6H10NO3	144.0547	144.0775		0.00																		
1	1	(NH4)C7H10O2	144.102454		C7H14NO2	144.0911	144.1139		0.00																		
1	1	(NH4)C8H14O	144.138839		C8H18NO	144.1274	144.1503		0.00																		
1	1	C6H9O4+	145.049535		C6H9O4	145.0380	145.0610		0.00																		
1	1	C10H9O	145.065340		C10H9O	145.0538	145.0769		0.00																		
1	1	(NH4)C6H7O3	145.073893		C6H11NO3	145.0623	145.0853		0.00																		
1	1	(NH3)(NH4)C6H6O2	145.097703		C6H13N2O2	145.0862	145.1092		0.00																		
1	1	(NH4)C5H4O4	146.045333		C5H8NO4	146.0338	146.0569		0.00																		
1	1	(NH4)C6H8O3	146.081718		C6H12NO3	146.0702	146.0933		0.00																		
1	1	(NH4)C7H12O2	146.118104		C7H16NO2	146.1065	146.1297		0.00																		
1	1	(NH4)C8H16O	146.154489		C8H20NO	146.1429	146.1661		0.00																		
1	1	(NH3)(NH4)C4O4	147.040582		C4H7N2O4	147.0289	147.0522		0.00																		
1	1	C9H7O2	147.044604		C9H7O2	147.0330	147.0563		0.00																		
1	1	(NH4)C5H5O4	147.053158		C5H9NO4	147.0415	147.0648		0.00																		
1	1	(NH3)(NH4)C5H4O3	147.076967		C5H11N2O3	147.0653	147.0886		0.00																		
1	1	(NH4)C6H9O3	147.089543		C6H13NO3	147.0780	147.1012		0.00																		
1	1	(NH3)(NH4)C6H8O2	147.113353		C6H15N2O2	147.1018	147.1250		0.00																		
1	1	(NH4)C5H6O4	148.060983		C5H10NO4	148.0493	148.0727		0.00																		
1	1	(NH4)C6H10O3	148.097368		C6H14NO3	148.0857	148.1091		0.00																		
1	1	(NH4)C7H14O2	148.133754		C7H18NO2	148.1220	148.1454		0.00																		
1	1	C9H9O2	149.060255		C9H9O2	149.0485	149.0720		0.00																		
1	1	(NH4)C5H7O4	149.068808		C5H11NO4	149.0570	149.0806		0.00																		
1	1	(NH4)C4H4O5	150.040247		C4H8NO5	150.0284	150.0521		0.00																		
1	1	C5H10O5	150.052823		C5H10O5	150.0410	150.0647		0.00																		
1	1	(NH4)C5H8O4	150.076633		C5H12NO4	150.0648	150.0884		0.00																		
1	1	(NH4)C6H12O3	150.113018		C6H16NO3	150.1012	150.1248		0.00																		
1	1	(NH4)C4H5O5	151.048072		C4H9NO5	151.0362	151.0600		0.00																		
1	1	(NH3)(NH4)C4H4O4+	151.071333		C4H11N2O4	151.0594	151.0832		0.00																		
1	1	C9H11O2+	151.075356		C9H11O2	151.0635	151.0873		0.00																		
1	1	(H2O)C6H13O3+	151.096485		C6H15O4	151.0846	151.1084		0.00																		
1	1	(NH3)(NH4)C5H8O3	151.108267		C5H15N2O3	151.0964	151.1202		0.00																		
1	1	(NH4)C4H6O5	152.055897		C4H10NO5	152.0440	152.0679		0.00																		
1	1	C5H12O5	152.068473		C5H12O5	152.0565	152.0804		0.00																		
1	1	(NH4)C5H10O4	152.092283		C5H14NO4	152.0804	152.1043		0.00																		
1	1	(NH4)C9H10O	152.107539		C9H14NO	152.0955	152.1195		0.00																		
1	1	(NH4)C10H14	152.143925		C10H18N	152.1320	152.1560		0.00																		
1	1	(NH3)(NH4)C3H2O5+	153.050598		C3H9N2O5	153.0385	153.0625		0.00																		
1	1	C8H9O3	153.055169		C8H9O3	153.0431	153.0672		0.00																		
1	1	(NH3)(NH4)C4H6O4	153.087532		C4H13N2O4	153.0755	153.0995		0.00																		
1	1	(NH3)(NH4)C8H6O	153.102788		C8H13N2O	153.0908	153.1148		0.00																		
1	1	C10H17O	153.127940		C10H17O	153.1160	153.1400		0.00																		
1	1	(NH4)C4H8O5	154.071547		C4H12NO5	154.0594	154.0836		0.00																		
1	1	C12H10	154.078250		C12H10	154.0662	154.0904		0.00																		
1	1	(NH4)C8H8O2	154.086804		C8H12NO2	154.0747	154.0989		0.00																		
1	1	(NH4)C9H12O	154.123189		C9H16NO	154.1111	154.1353		0.00																		
1	1	(NH4)C10H16+	154.159026		C10H20N	154.1469	154.1711												1								
1	1	(NH4)C3H5O6	155.042987		C3H9NO6	155.0308	155.0552		0.00																		
1	1	(H2O)C4H9O5+	155.055014		C4H11O6	155.0429	155.0672		0.00																		
1	1	(NH3)(NH4)C3H4O5+	155.066248		C3H11N2O5	155.0541	155.0784		0.00																		
1	1	(NH3)(NH4)C7H4O2+	155.081504		C7H11N2O2	155.0694	155.0938		0.00																		
1	1	(H2O)C5H13O4+	155.091400		C5H15O5	155.0792	155.1036		0.00																		
1	1	C9H15O2	155.107205		C9H15O2	155.0950	155.1194		0.00																		
1	1	(NH4)C7H6O3	156.066068		C7H10NO3	156.0538	156.0783		0.00																		
1	1	(NH4)C8H10O2	156.102454		C8H14NO2	156.0902	156.1147		0.00																		
1	1	(NH4)C9H14O	156.138839		C9H18NO	156.1266	156.1510		0.00																		
1	1	(H2O)C3H7O6+	157.034279		C3H9O7	157.0220	157.0466		0.00																		
1	1	C7H9O4+	157.049535		C7H9O4	157.0373	157.0619		0.00																		
1	1	C11H9O+	157.064791		C11H9O	157.0526	157.0772		0.00																		
1	1	(NH3)(NH4)C3H6O5+	157.081898		C3H13N2O5	157.0697	157.0943		0.00																		
1	1	C8H13O3	157.086469		C8H13O3	157.0741	157.0987		0.00																		
1	1	(NH3)(NH4)C7H6O2	157.097703		C7H13N2O2	157.0855	157.1101		0.00																		
1	1	(NH3)(NH4)C4H10O4	157.118832		C4H17N2O4	157.1065	157.1311		0.00																		
1	1	(NH3)(NH4)C8H10O+	157.133540		C8H17N2O	157.1212	157.1458		0.00																		
1	1	(NH3)(NH4)C5H14O3	157.155218		C5H21N2O3	157.1430	157.1676		0.00																		
1	1	(NH4)C6H4O4	158.045333		C6H8NO4	158.0330	158.0577		0.00																		
1	1	(NH4)C7H8O3	158.081718		C7H12NO3	158.0693	158.0941		0.00																		
1	1	(NH4)C8H12O2	158.118104		C8H16NO2	158.1057	158.1305		0.00																		
1	1	(NH4)C9H16O	158.154489		C9H20NO	158.1421	158.1668		0.00																		
1	1	(H2O)C3H9O6+	159.049929		C3H11O7	159.0376	159.0624		0.00																		
1	1	C7H11O4+	159.065185		C7H11O4	159.0528	159.0776		0.00																		
1	1	(NH3)(NH4)C6H4O3	159.076967		C6H11N2O3	159.0645	159.0894		0.00																		
1	1	(NH3)(NH4)C7H8O2	159.113353		C7H15N2O2	159.1009	159.1257		0.00																		
1	1	(NH4)C6H6O4	160.060983		C6H10NO4	160.0484	160.0734		0.00																		
1	1	(NH4)C7H10O3	160.097368		C7H14NO3	160.0849	160.1099		0.00																		
1	1	(NH4)C8H14O2	160.133754		C8H18NO2	160.1213	160.1463		0.00																		
1	1	C10H9O2+	161.059706		C10H9O2	161.0471	161.0723		0.00																		
1	1	(NH3)(NH4)C2H6O6+	161.076813		C2H13N2O6	161.0643	161.0894		0.00																		
1	1	C11H13O	161.096640		C11H13O	161.0841	161.1092		0.00																		
1	1	(NH3)(NH4)C7H10O2	161.129003		C7H17N2O2	161.1164	161.1416		0.00																		
1	1	(NH4)C8H15O2	161.141579		C8H19NO2	161.1290	161.1541		0.00																		
1	1	(NH4)C5H4O5	162.040247		C5H8NO5	162.0276	162.0529		0.00																		
1	1	C6H10O5	162.052823		C6H10O5	162.0402	162.0655		0.00																		
1	1	(NH4)C6H8O4	162.076633		C6H12NO4	162.0640	162.0892		0.00																		
1	1	(NH4)C7H12O3	162.113018		C7H16NO3	162.1004	162.1256		0.00																		
